"downloaded","language","form","dataset_name","child_id","age","comprehension","production","is_norming","birth_order","caregiver_education","ethnicity","race","sex","birth_weight","born_early_or_late","gestational_age","zygosity","language_exposures","health_conditions","monolingual","typically_developing"
2023-09-18,"Danish","WS","Bleses",7690,26,341,341,TRUE,"Third","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7691,26,62,62,TRUE,"Third","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7692,26,711,711,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7693,26,573,573,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7694,26,443,443,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7695,26,357,357,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7696,26,341,341,TRUE,"Third","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7697,25,576,576,TRUE,"Third","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7698,25,362,362,TRUE,NA,"None",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7699,25,434,434,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7700,25,441,441,TRUE,"First","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7701,24,159,159,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7702,24,124,124,TRUE,"First","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7703,24,301,301,TRUE,"First","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7704,24,243,243,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7705,24,132,132,TRUE,"Second","Secondary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7706,24,399,399,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7707,25,176,176,TRUE,"Second","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7708,23,428,428,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7709,23,296,296,TRUE,"Third","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7710,23,45,45,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7711,23,80,80,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7712,22,565,565,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7713,22,75,75,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7714,22,335,335,TRUE,"First","Secondary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7715,22,216,216,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7716,23,142,142,TRUE,"First","None",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7717,22,22,22,TRUE,"First","None",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7718,22,36,36,TRUE,"First","None",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7719,22,277,277,TRUE,"First","None",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7720,22,62,62,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7721,22,126,126,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7722,22,113,113,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7723,22,174,174,TRUE,"Third","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7724,22,12,12,TRUE,"Third","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7725,22,165,165,TRUE,"Second","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7726,22,65,65,TRUE,"Second","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7727,22,29,29,TRUE,"Third","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7728,22,244,244,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7729,21,87,87,TRUE,"Third","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7730,21,41,41,TRUE,"First","Primary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7731,21,220,220,TRUE,"First","Primary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7732,21,39,39,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7733,21,10,10,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7734,21,281,281,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7735,21,145,145,TRUE,"Second","Primary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7736,21,77,77,TRUE,"First","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7737,21,78,78,TRUE,"First","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7738,21,36,36,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7739,21,140,140,TRUE,"Fourth","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7740,21,84,84,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7741,21,367,367,TRUE,"Third","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7742,21,113,113,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7743,21,217,217,TRUE,"First","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7744,21,133,133,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7745,20,154,154,TRUE,"Fourth","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7746,20,34,34,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7747,20,75,75,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7748,20,29,29,TRUE,"Fourth","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7749,20,18,18,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7750,20,9,9,TRUE,"Third","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7751,20,68,68,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7752,20,121,121,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7753,20,132,132,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7754,20,274,274,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7755,19,66,66,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7756,19,11,11,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7757,19,19,19,TRUE,"Second","Primary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7758,19,16,16,TRUE,"Third","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7759,19,22,22,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7760,19,9,9,TRUE,"Third","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7761,19,26,26,TRUE,"First","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7762,19,163,163,TRUE,"First","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7763,19,15,15,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7764,19,109,109,TRUE,"Third","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7765,19,34,34,TRUE,"First","Primary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7766,19,266,266,TRUE,"First","Secondary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7767,19,63,63,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7768,18,34,34,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7769,18,15,15,TRUE,"Third","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7770,18,21,21,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7771,18,58,58,TRUE,"First","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7772,18,34,34,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7773,18,29,29,TRUE,"First","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7774,17,9,9,TRUE,"First","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7775,17,5,5,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7776,17,7,7,TRUE,"Third","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7777,17,11,11,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7778,17,76,76,TRUE,"First","Primary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7779,17,37,37,TRUE,"First","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7780,17,30,30,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7781,17,23,23,TRUE,"First","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7782,17,30,30,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7783,17,63,63,TRUE,"Second","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7784,17,13,13,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7785,17,18,18,TRUE,"Third","Some Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7786,17,67,67,TRUE,"Second","Primary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7787,16,19,19,TRUE,"Fourth","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7788,16,263,263,TRUE,"Third","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7789,16,16,16,TRUE,"Second","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7790,16,12,12,TRUE,"Second","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7791,16,10,10,TRUE,"First","Primary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7792,16,10,10,TRUE,"Third","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7793,16,484,484,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7794,16,6,6,TRUE,"First","Primary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7795,16,21,21,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7796,16,25,25,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7797,16,19,19,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7798,17,32,32,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7799,30,408,408,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7800,29,259,259,TRUE,"Second","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7801,29,345,345,TRUE,NA,"None",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7802,28,271,271,TRUE,"First","Secondary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7803,28,233,233,TRUE,"Second","Primary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7804,28,414,414,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7805,28,478,478,TRUE,"Third","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7806,28,289,289,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7807,28,171,171,TRUE,"Fourth","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7808,27,391,391,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7809,27,232,232,TRUE,"Second","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7810,26,187,187,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7811,25,244,244,TRUE,"Third","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7812,25,479,479,TRUE,"Third","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7813,24,293,293,TRUE,"First","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7814,23,73,73,TRUE,"Third","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7815,23,48,48,TRUE,"Third","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7816,22,18,18,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7817,22,178,178,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7818,22,119,119,TRUE,"Third","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7819,22,549,549,TRUE,"Third","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7820,22,155,155,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7821,22,213,213,TRUE,"Third","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7822,22,125,125,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7823,21,126,126,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7824,21,78,78,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7825,21,30,30,TRUE,"Third","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7826,21,113,113,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7827,21,153,153,TRUE,"Third","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7828,21,68,68,TRUE,"First","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7829,21,31,31,TRUE,"Third","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7830,20,144,144,TRUE,"Third","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7831,19,40,40,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7832,19,16,16,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7833,18,18,18,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7834,18,53,53,TRUE,"First","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7835,30,725,725,TRUE,"First","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7836,17,52,52,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7837,17,298,298,TRUE,NA,"None",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7838,16,33,33,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7839,16,17,17,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7840,27,511,511,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7841,27,474,474,TRUE,"Third","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7842,27,368,368,TRUE,"Third","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7843,26,403,403,TRUE,"Third","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7844,26,439,439,TRUE,"Second","Primary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7845,26,290,290,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7846,25,352,352,TRUE,"Second","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7847,25,168,168,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7848,24,165,165,TRUE,"Second","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7849,24,94,94,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7850,24,342,342,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7851,23,218,218,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7852,23,74,74,TRUE,"First","Secondary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7853,23,251,251,TRUE,"First","Secondary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7854,23,242,242,TRUE,"First","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7855,22,585,585,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7856,22,77,77,TRUE,"Third","Primary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7857,22,179,179,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7858,22,267,267,TRUE,"First","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7859,21,296,296,TRUE,"Second","Secondary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7860,21,353,353,TRUE,"Third","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7861,20,70,70,TRUE,"First","Primary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7862,20,78,78,TRUE,NA,"Primary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7863,19,167,167,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7864,19,8,8,TRUE,"Third","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7865,19,67,67,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7866,19,19,19,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
